City,Date,AQHI-H01,AQHI-H02,AQHI-H03,AQHI-H04,AQHI-H05,AQHI-H06,AQHI-H07,AQHI-H08,AQHI-H09,AQHI-H10,AQHI-H11,AQHI-H12,AQHI-H13,AQHI-H14,AQHI-H15,AQHI-H16,AQHI-H17,AQHI-H18,AQHI-H19,AQHI-H20,AQHI-H21,AQHI-H22,AQHI-H23,AQHI-H24
Toronto North,2022-07-11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-07-12,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-07-13,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Toronto North,2022-07-14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-07-15,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-07-16,3,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-07-17,3,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-07-18,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,3,3
Toronto North,2022-07-19,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
Toronto North,2022-07-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-07-21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
Toronto North,2022-07-22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2
Toronto North,2022-07-23,2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-07-24,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2
Toronto North,2022-07-25,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3
Toronto North,2022-07-26,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-07-27,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-07-28,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Toronto North,2022-07-29,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2
Toronto North,2022-07-30,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3
Toronto North,2022-07-31,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3
Toronto North,2022-08-01,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3
Toronto North,2022-08-02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3
Toronto North,2022-08-03,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,3,3,3,3,2,2,2,2
Toronto North,2022-08-04,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-08-05,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-08-06,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2
Toronto North,2022-08-07,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,3,3
Toronto North,2022-08-08,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2
Toronto North,2022-08-09,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
Toronto North,2022-08-10,2,2,2,2,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-08-11,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2
Toronto North,2022-08-12,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3
Toronto North,2022-08-13,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,3
Toronto North,2022-08-14,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,3,3,3,3,3,3,2,2
Toronto North,2022-08-15,3,3,2,2,2,2,2,2,1,2,2,2,3,2,2,3,2,3,3,3,2,2,2,3
Toronto North,2022-08-16,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-08-17,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2
Toronto North,2022-08-18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-08-19,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,2,2,2
Toronto North,2022-08-20,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-08-21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
Toronto North,2022-08-22,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2
Toronto North,2022-08-23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2
Toronto North,2022-08-24,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2
Toronto North,2022-08-25,2,2,2,2,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2
Toronto North,2022-08-26,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
Toronto North,2022-08-27,3,3,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3
Toronto North,2022-08-28,3,3,3,3,3,3,2,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,2
Toronto North,2022-08-29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-08-30,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
Toronto North,2022-08-31,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2
Toronto North,2022-09-01,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-09-02,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-09-03,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-09-04,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,4,3,3,2,2,2,2
Toronto North,2022-09-05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-09-06,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-09-07,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2
Toronto North,2022-09-08,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3
Toronto North,2022-09-09,3,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-09-10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2
Toronto North,2022-09-11,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
Toronto North,2022-09-12,4,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-09-13,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-09-14,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2
Toronto North,2022-09-15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2
Toronto North,2022-09-16,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,3,3,3,3,3
Toronto North,2022-09-17,3,3,3,3,3,3,3,3,3,3,3,3,4,5,7,7,5,5,5,5,5,4,4,4
Toronto North,2022-09-18,4,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2
Toronto North,2022-09-19,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-09-20,2,1,1,1,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,3,3
Toronto North,2022-09-21,3,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
Toronto North,2022-09-22,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3
Toronto North,2022-09-23,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-09-24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2
Toronto North,2022-09-25,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,3,3,3,2,2,2
Toronto North,2022-09-26,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2
Toronto North,2022-09-27,2,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,3
Toronto North,2022-09-28,3,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3
Toronto North,2022-09-29,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-09-30,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2
Toronto North,2022-10-01,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-10-02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
Toronto North,2022-10-03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
Toronto North,2022-10-04,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2
Toronto North,2022-10-05,2,2,1,1,1,1,1,1,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,2
Toronto North,2022-10-06,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Toronto North,2022-10-07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1
Toronto North,2022-10-08,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2
Toronto North,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-10-10,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,3,3
Toronto North,2022-10-11,3,3,3,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,3,3
Toronto North,2022-10-12,3,3,3,3,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3
Toronto North,2022-10-13,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
Toronto North,2022-10-14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-10-15,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3
Toronto North,2022-10-16,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3
Toronto North,2022-10-17,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3
Toronto North,2022-10-18,3,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,3,3,2,2,2,2
Toronto North,2022-10-19,2,3,3,3,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3
Toronto North,2022-10-20,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-10-21,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-10-22,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
Toronto North,2022-10-23,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3
Toronto North,2022-10-24,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
Toronto North,2022-10-25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
Toronto North,2022-10-26,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
Toronto North,2022-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
Toronto North,2022-10-28,2,2,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,2,2,3,3,3,2,1
Toronto North,2022-10-29,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,3,3,3,3
Toronto North,2022-10-30,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
Toronto North,2022-10-31,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2
Toronto North,2022-11-01,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2
Toronto North,2022-11-02,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
Toronto North,2022-11-03,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2
Toronto North,2022-11-04,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1
Toronto North,2022-11-05,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,3,2
Toronto North,2022-11-06,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2
Toronto North,2022-11-07,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
Toronto North,2022-11-08,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-11-09,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-11-10,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-11-11,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,2
Toronto North,2022-11-12,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
Toronto North,2022-11-13,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,3,3,3,3
Toronto North,2022-11-14,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-11-15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
Toronto North,2022-11-16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2
Toronto North,2022-11-17,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
Toronto North,2022-11-18,1,1,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
Toronto North,2022-11-19,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-11-20,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2
Toronto North,2022-11-21,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,3
Toronto North,2022-11-22,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,2,2,2
Toronto North,2022-11-23,2,2,3,3,3,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,2
Toronto North,2022-11-24,2,2,2,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2
Toronto North,2022-11-25,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3
Toronto North,2022-11-26,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2
Toronto North,2022-11-27,2,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
Toronto North,2022-11-28,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3
Toronto North,2022-11-29,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3
Toronto North,2022-11-30,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-12-01,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
Toronto North,2022-12-02,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,1,1,1,1,2,2,3
Toronto North,2022-12-03,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2
Toronto North,2022-12-04,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-12-05,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-12-06,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-12-07,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-12-08,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-12-09,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2
Toronto North,2022-12-10,3,3,3,4,4,4,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,2,3
Toronto North,2022-12-11,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
Toronto North,2022-12-12,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-12-13,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,1,1,2,2,2,1,1,1
Toronto North,2022-12-14,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3
Toronto North,2022-12-15,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
Toronto North,2022-12-16,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2
Toronto North,2022-12-17,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2
Toronto North,2022-12-18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2
Toronto North,2022-12-19,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-12-20,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
Toronto North,2022-12-21,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-12-22,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2
Toronto North,2022-12-23,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3
Toronto North,2022-12-24,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2
Toronto North,2022-12-25,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1
Toronto North,2022-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-12-28,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
Toronto North,2022-12-29,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2
Toronto North,2022-12-30,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
Toronto North,2022-12-31,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2
Toronto West,2022-01-01,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
Toronto West,2022-01-03,3,3,3,3,3,3,2,2,3,3,4,3,3,2,2,3,3,3,3,3,3,3,4,4
Toronto West,2022-01-04,4,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3
Toronto West,2022-01-05,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,3
Toronto West,2022-01-06,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3
Toronto West,2022-01-07,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-10,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
Toronto West,2022-01-11,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
Toronto West,2022-01-14,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto West,2022-01-15,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5
Toronto West,2022-01-16,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4
Toronto West,2022-01-17,4,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,3
Toronto West,2022-01-18,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-19,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
Toronto West,2022-01-20,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
Toronto West,2022-01-21,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3
Toronto West,2022-01-22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3
Toronto West,2022-01-23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3
Toronto West,2022-01-24,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
Toronto West,2022-01-25,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,3,3,3,3,3
Toronto West,2022-01-26,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,4
Toronto West,2022-01-27,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4
Toronto West,2022-01-28,5,5,5,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
Toronto West,2022-01-29,4,4,3,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
Toronto West,2022-01-30,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-01-31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-02-01,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,3,3,3,4,4,4,4,4
Toronto West,2022-02-02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto West,2022-02-03,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2
Toronto West,2022-02-04,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
Toronto West,2022-02-05,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-02-06,2,2,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3
Toronto West,2022-02-07,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto West,2022-02-08,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Toronto West,2022-02-09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
Toronto West,2022-02-10,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2
Toronto West,2022-02-11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-02-12,4,4,4,3,3,3,3,3,3,3,3,4,4,5,4,4,3,3,4,4,4,3,3,3
Toronto West,2022-02-13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
Toronto West,2022-02-14,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
Toronto West,2022-02-15,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,2,2,2,3,3,4,4,4,4
Toronto West,2022-02-16,4,4,4,4,4,4,4,4,4,5,6,6,5,4,4,3,4,4,4,4,4,5,5,5
Toronto West,2022-02-17,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
Toronto West,2022-02-18,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2
Toronto West,2022-02-19,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Toronto West,2022-02-20,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,2
Toronto West,2022-02-21,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
